Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.643674850463867	0	-94.1279821577	37.2026639741	7.57999583949	-206.087513522	151.0	0.0	30049	30049
23.561319828033447	1	-132.278062073	37.8131798991	-43.2135866715	-258.505124647	151.0	0.0	30049	60098
35.92147612571716	2	-97.5647764983	37.3574721587	-18.2397637262	-263.752433788	151.0	0.0	30049	90147
49.19937038421631	3	-103.678855302	39.9844266946	-16.4533804639	-254.028403916	151.0	0.0	30049	120196
61.16581201553345	4	-80.2989468286	33.3098300996	-3.41755388469	-227.753782262	151.0	0.0	30049	150245
73.07260513305664	5	-72.1771450218	29.3377889761	-0.412204689302	-184.688949166	151.0	0.0	30049	180294
84.99181890487671	6	-61.2903928304	30.1435398574	29.6569060872	-165.289941143	151.0	0.0	30049	210343
96.91651701927185	7	-55.2725681096	25.5188315882	17.5543808822	-136.513818561	151.0	0.0	30049	240392
108.77163600921631	8	-51.1270416653	24.9953568959	12.1861093681	-111.356039277	151.0	0.0	30049	270441
120.78062009811401	9	-46.6068948702	24.3559717765	10.4797212252	-125.94547629	151.0	0.0	30049	300490
