Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.871673583984375	0	24.3640776699	13.2393379294	74.0	8.0	24.3640776699	13.2393379294	5019	5019
1.652024507522583	1	24.8663366337	14.119607722	89.0	8.0	24.8663366337	14.119607722	5023	10042
2.4125759601593018	2	30.0658682635	18.7900909433	113.0	8.0	30.0658682635	18.7900909433	5021	15063
3.2054295539855957	3	29.5	16.9210102605	108.0	9.0	29.5	16.9210102605	5015	20078
3.989518404006958	4	32.0382165605	19.7054376246	146.0	10.0	32.0382165605	19.7054376246	5030	25108
4.745968818664551	5	42.5	30.0600387924	189.0	9.0	42.5	30.0600387924	5015	30123
5.507040739059448	6	37.0666666667	20.3583452722	145.0	9.0	37.0666666667	20.3583452722	5004	35127
6.262294292449951	7	41.4132231405	23.5251472348	138.0	12.0	41.4132231405	23.5251472348	5011	40138
7.042194366455078	8	44.6875	24.7270930249	132.0	12.0	44.6875	24.7270930249	5005	45143
7.793145418167114	9	48.1730769231	28.7199482763	148.0	12.0	48.1730769231	28.7199482763	5010	50153
8.55096435546875	10	42.8547008547	19.272346318	103.0	18.0	42.8547008547	19.272346318	5014	55167
9.306272268295288	11	54.0107526882	28.5376546661	164.0	15.0	54.0107526882	28.5376546661	5023	60190
10.048767566680908	12	50.03	28.6518603235	182.0	13.0	50.03	28.6518603235	5003	65193
10.82047176361084	13	56.6966292135	29.8356564053	172.0	11.0	56.6966292135	29.8356564053	5046	70239
11.579793214797974	14	59.0941176471	30.3278646984	139.0	13.0	59.0941176471	30.3278646984	5023	75262
12.333523035049438	15	54.9565217391	26.4361055161	149.0	16.0	54.9565217391	26.4361055161	5056	80318
13.0913724899292	16	60.0357142857	28.3382823809	151.0	16.0	60.0357142857	28.3382823809	5043	85361
13.8529052734375	17	68.1891891892	31.7339768786	182.0	20.0	68.1891891892	31.7339768786	5046	90407
14.625716924667358	18	61.9382716049	27.1912956656	174.0	20.0	61.9382716049	27.1912956656	5017	95424
15.396088361740112	19	69.7638888889	29.3117785652	162.0	14.0	69.7638888889	29.3117785652	5023	100447
16.1563458442688	20	68.8356164384	31.0937661455	143.0	19.0	68.8356164384	31.0937661455	5025	105472
16.9250545501709	21	76.4242424242	36.7827613634	199.0	19.0	76.4242424242	36.7827613634	5044	110516
17.70422625541687	22	87.3898305085	44.9983114369	200.0	25.0	87.3898305085	44.9983114369	5156	115672
18.449402809143066	23	88.5789473684	42.2664677212	179.0	21.0	88.5789473684	42.2664677212	5049	120721
19.228394985198975	24	94.1666666667	41.7362751892	200.0	24.0	94.1666666667	41.7362751892	5085	125806
19.983626127243042	25	98.2745098039	44.971048827	200.0	17.0	98.2745098039	44.971048827	5012	130818
20.749946117401123	26	102.22	49.0682341235	200.0	23.0	102.22	49.0682341235	5111	135929
21.522343397140503	27	113.222222222	42.4048681109	200.0	26.0	113.222222222	42.4048681109	5095	141024
22.288147687911987	28	123.902439024	48.2689643651	200.0	14.0	123.902439024	48.2689643651	5080	146104
23.05704140663147	29	136.054054054	43.8498333973	200.0	27.0	136.054054054	43.8498333973	5034	151138
23.814826488494873	30	158.34375	49.8438871471	200.0	23.0	158.34375	49.8438871471	5067	156205
24.603976726531982	31	152.382352941	52.5720875985	200.0	32.0	152.382352941	52.5720875985	5181	161386
25.36578631401062	32	164.0	45.3481158694	200.0	49.0	164.0	45.3481158694	5084	166470
26.138349294662476	33	164.64516129	41.4841970589	200.0	70.0	164.64516129	41.4841970589	5104	171574
26.904389142990112	34	161.516129032	39.7564123193	200.0	68.0	161.516129032	39.7564123193	5007	176581
27.665035247802734	35	139.944444444	54.1330379941	200.0	30.0	139.944444444	54.1330379941	5038	181619
28.42512011528015	36	144.114285714	50.0507008249	200.0	24.0	144.114285714	50.0507008249	5044	186663
29.185060262680054	37	139.388888889	50.1560220034	200.0	35.0	139.388888889	50.1560220034	5018	191681
29.958460569381714	38	167.225806452	40.0763059896	200.0	73.0	167.225806452	40.0763059896	5184	196865
30.726296186447144	39	163.419354839	49.1815426915	200.0	62.0	163.419354839	49.1815426915	5066	201931
31.494762659072876	40	159.65625	47.3098888811	200.0	71.0	159.65625	47.3098888811	5109	207040
