Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7965540885925293	0	26.0515463918	13.9116291441	88.0	8.0	26.0515463918	13.9116291441	5054	5054
1.4945385456085205	1	27.3278688525	15.7192457773	89.0	9.0	27.3278688525	15.7192457773	5001	10055
2.18829083442688	2	29.2514619883	14.9533753225	95.0	9.0	29.2514619883	14.9533753225	5002	15057
2.8754372596740723	3	33.7382550336	18.1715892909	109.0	10.0	33.7382550336	18.1715892909	5027	20084
3.588198661804199	4	32.2903225806	18.7898283197	115.0	9.0	32.2903225806	18.7898283197	5005	25089
4.277031183242798	5	34.7847222222	18.6369418071	121.0	10.0	34.7847222222	18.6369418071	5009	30098
4.9569268226623535	6	36.7299270073	19.2295027473	120.0	12.0	36.7299270073	19.2295027473	5032	35130
5.651274919509888	7	36.2608695652	19.0675018875	116.0	10.0	36.2608695652	19.0675018875	5004	40134
6.336120128631592	8	40.16	21.2386063573	137.0	9.0	40.16	21.2386063573	5020	45154
7.012787580490112	9	43.2586206897	21.468951394	139.0	13.0	43.2586206897	21.468951394	5018	50172
7.705270290374756	10	45.2767857143	21.3613510397	154.0	12.0	45.2767857143	21.3613510397	5071	55243
8.399229526519775	11	46.1009174312	23.2445889744	115.0	14.0	46.1009174312	23.2445889744	5025	60268
9.126859903335571	12	47.9619047619	22.7046979865	148.0	16.0	47.9619047619	22.7046979865	5036	65304
9.842195510864258	13	49.3333333333	22.4932814951	119.0	13.0	49.3333333333	22.4932814951	5032	70336
10.567006349563599	14	51.0918367347	21.8487783877	128.0	23.0	51.0918367347	21.8487783877	5007	75343
11.2909574508667	15	49.8415841584	22.2820500831	119.0	11.0	49.8415841584	22.2820500831	5034	80377
12.019369125366211	16	49.3725490196	20.3194688678	121.0	21.0	49.3725490196	20.3194688678	5036	85413
12.711626052856445	17	53.2553191489	22.3577946664	113.0	14.0	53.2553191489	22.3577946664	5006	90419
13.498500108718872	18	54.0107526882	21.9860633392	128.0	19.0	54.0107526882	21.9860633392	5023	95442
14.244077205657959	19	53.5425531915	21.9494898373	131.0	20.0	53.5425531915	21.9494898373	5033	100475
14.934550285339355	20	55.3296703297	23.1189256685	169.0	17.0	55.3296703297	23.1189256685	5035	105510
15.717067241668701	21	58.9411764706	25.3573764375	177.0	18.0	58.9411764706	25.3573764375	5010	110520
16.51108694076538	22	53.3191489362	21.9754276535	147.0	20.0	53.3191489362	21.9754276535	5012	115532
17.295137882232666	23	61.4634146341	30.7698756396	199.0	19.0	61.4634146341	30.7698756396	5040	120572
18.048577547073364	24	63.4303797468	26.9602067492	160.0	27.0	63.4303797468	26.9602067492	5011	125583
