Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7674024105072021	0	-179.571923303	39.0926650201	-136.409577214	-235.427515982	151.0	0.0	1057	1057
1.1293601989746094	1	-166.2430223	46.3022224868	-84.6583136221	-227.623638922	151.0	0.0	1057	2114
1.47965407371521	2	-177.165694645	33.9111757516	-127.413961694	-235.036275019	151.0	0.0	1057	3171
1.8094229698181152	3	-171.219199086	29.5364024315	-146.259189974	-220.436722997	151.0	0.0	1057	4228
2.1547584533691406	4	-168.299172678	24.4602894244	-124.486690752	-202.130894182	151.0	0.0	1057	5285
2.4966583251953125	5	-179.719481522	40.6820735366	-119.367331212	-262.084731134	151.0	0.0	1057	6342
2.8286988735198975	6	-172.291950292	22.7957864344	-132.74919452	-207.812324134	151.0	0.0	1057	7399
3.1828200817108154	7	-168.703075853	57.9436249134	-72.3418677204	-259.616853449	151.0	0.0	1057	8456
3.541954278945923	8	-173.39038135	34.5547115732	-104.355844349	-221.3925923	151.0	0.0	1057	9513
3.8976991176605225	9	-162.682276378	30.7301900853	-112.271282492	-202.217709859	151.0	0.0	1057	10570
4.242888927459717	10	-189.202102226	26.5219464164	-157.141647236	-232.482564165	151.0	0.0	1057	11627
4.584663391113281	11	-177.790837667	35.4999127679	-112.125153069	-217.211330439	151.0	0.0	1057	12684
4.923653841018677	12	-185.126057919	34.9698932776	-140.283632184	-237.327424551	151.0	0.0	1057	13741
5.2610673904418945	13	-185.838571529	36.5433618557	-115.148971647	-237.798505226	151.0	0.0	1057	14798
5.600282669067383	14	-175.543026061	40.4458938983	-109.474115545	-235.285891192	151.0	0.0	1057	15855
5.937346458435059	15	-159.188207208	23.0569838884	-129.273813759	-196.197057116	151.0	0.0	1057	16912
6.278287172317505	16	-188.607627748	38.5173271671	-147.773209208	-261.309667997	151.0	0.0	1057	17969
6.619754076004028	17	-163.454225771	20.753267192	-132.822163237	-187.603475103	151.0	0.0	1057	19026
