Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.23821091651916504	0	18.2545454545	9.8851921981	58.0	8.0	18.2545454545	9.8851921981	1004	1004
0.3878204822540283	1	20.64	11.3626757412	52.0	9.0	20.64	11.3626757412	1032	2036
0.5259847640991211	2	17.7543859649	7.87240506231	50.0	9.0	17.7543859649	7.87240506231	1012	3048
0.6745643615722656	3	19.6666666667	8.61978268837	48.0	9.0	19.6666666667	8.61978268837	1003	4051
0.8119418621063232	4	24.6829268293	10.7350327442	56.0	9.0	24.6829268293	10.7350327442	1012	5063
0.9536066055297852	5	25.2682926829	11.895939849	59.0	10.0	25.2682926829	11.895939849	1036	6099
1.0880072116851807	6	33.4333333333	20.7230681984	89.0	10.0	33.4333333333	20.7230681984	1003	7102
1.2309491634368896	7	24.6097560976	10.7110110857	57.0	11.0	24.6097560976	10.7110110857	1009	8111
1.3855769634246826	8	31.2857142857	19.4210069307	103.0	11.0	31.2857142857	19.4210069307	1095	9206
1.5315625667572021	9	31.84375	17.2157438392	84.0	15.0	31.84375	17.2157438392	1019	10225
1.6849679946899414	10	41.24	21.6079244723	84.0	14.0	41.24	21.6079244723	1031	11256
1.8320341110229492	11	40.96	20.4655417715	83.0	14.0	40.96	20.4655417715	1024	12280
1.9695732593536377	12	43.8260869565	19.6925326256	103.0	16.0	43.8260869565	19.6925326256	1008	13288
2.1186540126800537	13	40.04	17.5030968688	89.0	14.0	40.04	17.5030968688	1001	14289
2.268605947494507	14	46.1818181818	17.4216071789	97.0	18.0	46.1818181818	17.4216071789	1016	15305
2.409754514694214	15	45.0434782609	25.490796738	126.0	15.0	45.0434782609	25.490796738	1036	16341
2.5532054901123047	16	44.6956521739	24.7499403295	94.0	14.0	44.6956521739	24.7499403295	1028	17369
2.6989641189575195	17	51.3	30.4123330246	164.0	19.0	51.3	30.4123330246	1026	18395
2.8352890014648438	18	45.6363636364	22.3007245185	104.0	14.0	45.6363636364	22.3007245185	1004	19399
2.9804303646087646	19	47.2272727273	14.7769224812	88.0	25.0	47.2272727273	14.7769224812	1039	20438
3.130079746246338	20	46.1304347826	18.3191616189	85.0	17.0	46.1304347826	18.3191616189	1061	21499
3.292774200439453	21	59.5	24.9248871612	125.0	26.0	59.5	24.9248871612	1071	22570
3.437095880508423	22	50.15	18.8129609578	96.0	23.0	50.15	18.8129609578	1003	23573
3.591989755630493	23	55.1052631579	19.8332382812	95.0	24.0	55.1052631579	19.8332382812	1047	24620
3.745307207107544	24	73.4285714286	41.4275861952	200.0	25.0	73.4285714286	41.4275861952	1028	25648
3.89729905128479	25	57.2777777778	30.7151890684	169.0	29.0	57.2777777778	30.7151890684	1031	26679
4.046670436859131	26	52.3	17.0384858482	86.0	19.0	52.3	17.0384858482	1046	27725
4.1996142864227295	27	59.6111111111	39.7032588767	188.0	20.0	59.6111111111	39.7032588767	1073	28798
4.348184823989868	28	55.4210526316	26.678033127	125.0	29.0	55.4210526316	26.678033127	1053	29851
4.490105390548706	29	52.25	14.7880864212	86.0	22.0	52.25	14.7880864212	1045	30896
4.631212472915649	30	50.55	14.7698171959	75.0	16.0	50.55	14.7698171959	1011	31907
4.779757738113403	31	62.0588235294	21.7105845377	103.0	34.0	62.0588235294	21.7105845377	1055	32962
4.928832530975342	32	53.75	26.4421538457	145.0	27.0	53.75	26.4421538457	1075	34037
5.073810815811157	33	55.4736842105	20.8487496055	119.0	29.0	55.4736842105	20.8487496055	1054	35091
5.234656810760498	34	60.0	30.4785363243	132.0	15.0	60.0	30.4785363243	1020	36111
5.39454197883606	35	59.4117647059	19.8021354271	100.0	31.0	59.4117647059	19.8021354271	1010	37121
5.56197714805603	36	62.1666666667	33.7313734609	180.0	29.0	62.1666666667	33.7313734609	1119	38240
5.70767068862915	37	64.5625	30.8118661192	136.0	31.0	64.5625	30.8118661192	1033	39273
5.852461576461792	38	57.6111111111	22.2738982491	121.0	27.0	57.6111111111	22.2738982491	1037	40310
6.0026562213897705	39	69.0666666667	31.6111091584	130.0	27.0	69.0666666667	31.6111091584	1036	41346
6.1431591510772705	40	68.3333333333	29.7246624128	144.0	35.0	68.3333333333	29.7246624128	1025	42371
6.283712148666382	41	64.5	30.5655034312	152.0	27.0	64.5	30.5655034312	1032	43403
6.440506458282471	42	65.5625	22.3018181714	99.0	35.0	65.5625	22.3018181714	1049	44452
6.583612680435181	43	67.3333333333	26.5622957508	129.0	29.0	67.3333333333	26.5622957508	1010	45462
6.728602886199951	44	65.4375	24.8444378836	129.0	33.0	65.4375	24.8444378836	1047	46509
6.880247354507446	45	68.0666666667	23.8228648338	116.0	35.0	68.0666666667	23.8228648338	1021	47530
7.034340143203735	46	63.125	16.351127637	95.0	38.0	63.125	16.351127637	1010	48540
7.185423851013184	47	77.9230769231	17.9206006873	118.0	52.0	77.9230769231	17.9206006873	1013	49553
7.3224897384643555	48	59.9411764706	18.4437797206	88.0	33.0	59.9411764706	18.4437797206	1019	50572
7.476158380508423	49	76.7857142857	28.1480234562	139.0	42.0	76.7857142857	28.1480234562	1075	51647
7.627999305725098	50	73.2142857143	22.9663684903	120.0	41.0	73.2142857143	22.9663684903	1025	52672
7.778263568878174	51	75.0	16.9030850946	102.0	47.0	75.0	16.9030850946	1050	53722
7.937175273895264	52	58.0	18.9941511465	113.0	37.0	58.0	18.9941511465	1044	54766
8.100121974945068	53	66.5	18.781639971	113.0	44.0	66.5	18.781639971	1064	55830
8.270912170410156	54	79.3846153846	38.6235051223	195.0	37.0	79.3846153846	38.6235051223	1032	56862
8.433398723602295	55	82.6153846154	29.1112942966	136.0	48.0	82.6153846154	29.1112942966	1074	57936
8.588180541992188	56	82.0769230769	26.4646688667	130.0	45.0	82.0769230769	26.4646688667	1067	59003
8.744340181350708	57	78.2142857143	28.6186217384	149.0	44.0	78.2142857143	28.6186217384	1095	60098
8.902024269104004	58	73.0714285714	19.3924296191	119.0	42.0	73.0714285714	19.3924296191	1023	61121
9.071161270141602	59	69.7333333333	24.0179562457	114.0	36.0	69.7333333333	24.0179562457	1046	62167
9.245574712753296	60	96.9090909091	39.9327947829	184.0	37.0	96.9090909091	39.9327947829	1066	63233
9.400970697402954	61	70.3333333333	21.1995807086	137.0	43.0	70.3333333333	21.1995807086	1055	64288
9.554405689239502	62	70.8	20.8012820118	116.0	38.0	70.8	20.8012820118	1062	65350
9.715588092803955	63	93.6363636364	28.400616918	152.0	42.0	93.6363636364	28.400616918	1030	66380
9.869384527206421	64	84.0	33.9042770163	174.0	46.0	84.0	33.9042770163	1008	67388
10.039260149002075	65	99.9090909091	36.6766077183	161.0	32.0	99.9090909091	36.6766077183	1099	68487
10.209065914154053	66	112.8	40.2288453724	200.0	62.0	112.8	40.2288453724	1128	69615
10.374849796295166	67	104.9	41.5293871855	200.0	50.0	104.9	41.5293871855	1049	70664
10.557204961776733	68	118.6	33.5535393066	200.0	59.0	118.6	33.5535393066	1186	71850
10.707588911056519	69	118.666666667	55.1805118578	200.0	58.0	118.666666667	55.1805118578	1068	72918
10.862271308898926	70	157.428571429	34.5743800393	200.0	116.0	157.428571429	34.5743800393	1102	74020
11.017130136489868	71	157.428571429	55.5385506855	200.0	43.0	157.428571429	55.5385506855	1102	75122
11.162973642349243	72	170.5	30.302640149	200.0	123.0	170.5	30.302640149	1023	76145
11.316156148910522	73	153.142857143	40.2507447009	200.0	87.0	153.142857143	40.2507447009	1072	77217
11.478140830993652	74	190.833333333	13.2214052035	200.0	168.0	190.833333333	13.2214052035	1145	78362
11.62824559211731	75	172.833333333	25.1821144642	200.0	142.0	172.833333333	25.1821144642	1037	79399
11.772263050079346	76	168.166666667	42.3651455274	200.0	92.0	168.166666667	42.3651455274	1009	80408
11.919507265090942	77	149.571428571	38.9903180028	200.0	85.0	149.571428571	38.9903180028	1047	81455
