Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.2653944492340088	0	24.1666666667	13.8888730159	67.0	11.0	24.1666666667	13.8888730159	1015	1015
0.43628597259521484	1	24.1428571429	16.2298540741	112.0	10.0	24.1428571429	16.2298540741	1014	2029
0.5833609104156494	2	26.5263157895	14.1973623238	73.0	10.0	26.5263157895	14.1973623238	1008	3037
0.7237954139709473	3	32.6451612903	23.2927351087	107.0	10.0	32.6451612903	23.2927351087	1012	4049
0.8601617813110352	4	37.3703703704	21.4530463142	97.0	14.0	37.3703703704	21.4530463142	1009	5058
1.0015037059783936	5	42.3333333333	23.9664116815	94.0	14.0	42.3333333333	23.9664116815	1016	6074
1.1558434963226318	6	38.8461538462	17.0399808317	71.0	14.0	38.8461538462	17.0399808317	1010	7084
1.3196418285369873	7	54.7894736842	33.2748979948	125.0	13.0	54.7894736842	33.2748979948	1041	8125
1.4750080108642578	8	45.8181818182	28.5476258584	132.0	15.0	45.8181818182	28.5476258584	1008	9133
1.6422004699707031	9	60.8235294118	31.031739528	114.0	13.0	60.8235294118	31.031739528	1034	10167
1.8104114532470703	10	54.35	38.886083629	170.0	15.0	54.35	38.886083629	1087	11254
1.972447156906128	11	55.1052631579	19.3714242523	87.0	23.0	55.1052631579	19.3714242523	1047	12301
2.1255319118499756	12	64.4375	37.0843106145	143.0	19.0	64.4375	37.0843106145	1031	13332
2.270871162414551	13	46.8636363636	20.6249968695	90.0	13.0	46.8636363636	20.6249968695	1031	14363
2.4154579639434814	14	67.0	39.2547237073	137.0	22.0	67.0	39.2547237073	1005	15368
2.5890707969665527	15	60.1764705882	28.6730767222	131.0	20.0	60.1764705882	28.6730767222	1023	16391
2.79052734375	16	53.4210526316	24.9932954999	110.0	20.0	53.4210526316	24.9932954999	1015	17406
2.9995687007904053	17	57.0555555556	30.292045568	139.0	17.0	57.0555555556	30.292045568	1027	18433
3.195619583129883	18	80.2307692308	31.8244072908	136.0	39.0	80.2307692308	31.8244072908	1043	19476
3.3832075595855713	19	72.5714285714	32.5350674234	136.0	42.0	72.5714285714	32.5350674234	1016	20492
3.5753588676452637	20	71.0666666667	43.0092496512	200.0	28.0	71.0666666667	43.0092496512	1066	21558
3.7764105796813965	21	76.6428571429	36.8347800375	137.0	16.0	76.6428571429	36.8347800375	1073	22631
3.95979905128479	22	56.6111111111	40.1858721566	200.0	17.0	56.6111111111	40.1858721566	1019	23650
4.126113414764404	23	75.5	37.5342700551	170.0	18.0	75.5	37.5342700551	1057	24707
4.27605414390564	24	78.1538461538	30.4450227177	144.0	39.0	78.1538461538	30.4450227177	1016	25723
4.4190192222595215	25	92.4545454545	47.8299328804	155.0	17.0	92.4545454545	47.8299328804	1017	26740
4.563116073608398	26	87.1666666667	38.6971862313	160.0	17.0	87.1666666667	38.6971862313	1046	27786
4.707367658615112	27	97.3636363636	48.2611696488	200.0	15.0	97.3636363636	48.2611696488	1071	28857
4.857806205749512	28	111.3	58.1808387702	200.0	39.0	111.3	58.1808387702	1113	29970
5.026379108428955	29	107.090909091	52.5070636728	200.0	20.0	107.090909091	52.5070636728	1178	31148
5.165250778198242	30	101.2	49.7610289283	177.0	31.0	101.2	49.7610289283	1012	32160
5.323861598968506	31	121.111111111	60.6583225845	200.0	26.0	121.111111111	60.6583225845	1090	33250
5.512514114379883	32	99.0	58.9313930847	200.0	27.0	99.0	58.9313930847	1089	34339
5.65110969543457	33	143.857142857	53.236476677	200.0	40.0	143.857142857	53.236476677	1007	35346
5.786919355392456	34	127.25	14.04234667	151.0	99.0	127.25	14.04234667	1018	36364
5.945853233337402	35	108.818181818	61.5479387172	200.0	19.0	108.818181818	61.5479387172	1197	37561
6.091681718826294	36	128.25	46.9381241636	190.0	37.0	128.25	46.9381241636	1026	38587
6.243262767791748	37	117.444444444	54.697371684	200.0	33.0	117.444444444	54.697371684	1057	39644
6.402862548828125	38	161.285714286	39.387141795	200.0	89.0	161.285714286	39.387141795	1129	40773
6.56099009513855	39	142.375	60.7164259077	200.0	22.0	142.375	60.7164259077	1139	41912
6.708962678909302	40	175.0	14.44529912	200.0	160.0	175.0	14.44529912	1050	42962
6.8512091636657715	41	150.714285714	27.4107084691	194.0	117.0	150.714285714	27.4107084691	1055	44017
7.0130791664123535	42	165.714285714	52.8845488796	200.0	46.0	165.714285714	52.8845488796	1160	45177
7.1661200523376465	43	180.333333333	21.4294708806	200.0	144.0	180.333333333	21.4294708806	1082	46259
7.3037269115448	44	167.5	35.6872993281	200.0	107.0	167.5	35.6872993281	1005	47264
7.448138236999512	45	151.428571429	43.3189405716	200.0	69.0	151.428571429	43.3189405716	1060	48324
7.606212615966797	46	165.571428571	59.9424894446	200.0	23.0	165.571428571	59.9424894446	1159	49483
7.759878635406494	47	162.571428571	50.897255449	200.0	76.0	162.571428571	50.897255449	1138	50621
7.901048421859741	48	173.5	29.7083041141	200.0	126.0	173.5	29.7083041141	1041	51662
